Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Joe Denly,12454,2,0,18,0,9.00,3,1,1,1,0,0
Ben Dwarshuis,679567,4,0,26,1,6.50,12,4,0,0,0,0
Sean Abbott,398666,4,0,48,1,12.00,7,4,3,0,0,0
Tom Curran,550235,4,0,24,3,6.00,12,3,0,1,1,0
Steve O'Keefe,7069,4,0,27,2,6.75,12,3,1,0,0,0
Lloyd Pope,1076721,2,0,24,0,12.00,1,2,1,0,0,0
Jonathan Cook,1137279,4,0,17,1,4.25,10,0,0,0,0,1
Sam Rainbird,333872,3,0,23,1,7.66,7,3,0,0,0,1
Daniel Sams,826901,4,0,30,3,7.50,7,3,0,0,0,1
Fawad Ahmed,240609,4,0,33,3,8.25,8,3,1,0,0,1
Nathan McAndrew,785323,2,0,26,0,13.00,3,3,1,1,0,1
Chris Green,787073,3,0,19,1,6.33,7,2,0,0,0,1
